CustomerID,Churn,Gender,AgeGroup,CityTier,MaritalStatus,PreferredLoginDevice,PreferedOrderCat,Tenure,WarehouseToHome,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,CouponFlag,TenureGroup,AppUsageLevel,StreamerGroup,LastOrderGroup,R_score,F_score,G_score,RFG_Score,RFG_Level,Cluster,Persona,RiskScore,RiskLevel,ActionPriority,ContactFrequency,Action,Channel,PrimaryKPI,SecondaryKPI,OfferIntensity
53386,1,Male,5,3,Divorced,Mobile Phone,Fashion,1.0,7.0,3.0,12,12.0,3.0,7,3,0,2,231,Used,0-6M,High,7+,0-3D,3,5,1,9,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53387,0,Male,4,1,Divorced,Pad,Laptop & Accessory,19.0,11.0,3.0,2,13.0,9.0,3,4,0,2,169,Used,1-2Y,High,0-3,8-14D,1,3,2,6,低RFG综合表现,0,基础培育用户,1,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
53388,0,Female,4,3,Divorced,Pad,Mobile Phone,3.0,27.0,3.0,2,16.0,3.0,3,2,0,1,147,Used,0-6M,High,0-3,0-3D,3,3,4,10,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
53389,0,Female,4,3,Divorced,Mobile Phone,Laptop & Accessory,9.0,25.0,3.0,2,17.0,1.0,3,3,0,2,171,Used,6-12M,High,0-3,0-3D,5,3,4,12,高RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
53390,0,Male,4,1,Divorced,Mobile Phone,Grocery,26.0,7.0,4.0,8,15.0,9.0,4,2,0,8,296,Used,2Y+,Very High,4-6,8-14D,1,5,3,9,中RFG综合表现,3,优惠敏感用户,1,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
53391,1,Male,4,1,Single,Mobile Phone,Mobile Phone,21.0,9.0,3.0,2,25.0,1.0,6,3,0,2,150,Used,1-2Y,High,4-6,0-3D,5,3,5,13,高RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53392,0,Male,4,3,Married,Mobile Phone,Grocery,27.0,9.0,3.0,16,14.0,3.0,8,3,0,1,274,Used,2Y+,High,7+,0-3D,3,5,3,11,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53393,0,Male,4,3,Married,Mobile Phone,Fashion,4.0,15.0,4.0,8,12.0,8.0,7,3,0,5,198,Used,0-6M,Very High,7+,8-14D,1,5,1,7,低RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53394,0,Female,4,3,Single,Pad,Laptop & Accessory,12.0,17.0,3.0,2,14.0,4.0,3,2,1,1,182,Used,6-12M,High,0-3,4-7D,3,3,3,9,中RFG综合表现,0,基础培育用户,4,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
53395,0,Male,4,3,Married,Mobile Phone,Fashion,9.0,10.0,4.0,2,14.0,9.0,8,2,0,1,203,Used,6-12M,Very High,7+,8-14D,1,3,3,7,低RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53396,0,Male,2,3,Single,Mobile Phone,Fashion,13.0,9.0,3.0,2,19.0,8.0,2,3,0,2,204,Used,1-2Y,High,0-3,8-14D,1,3,5,9,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
53397,1,Female,2,3,Single,Pad,Grocery,4.0,31.0,4.0,2,17.0,1.0,6,4,1,2,257,Used,0-6M,Very High,4-6,0-3D,5,3,4,12,高RFG综合表现,2,主播互动风险用户,5,高风险,P1-重点挽留,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
53398,0,Male,2,1,Married,Pad,Laptop & Accessory,21.0,23.0,4.0,3,20.0,8.0,3,3,1,1,176,Used,1-2Y,Very High,0-3,8-14D,1,4,5,10,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53399,0,Male,4,3,Married,Pad,Laptop & Accessory,13.0,15.0,3.0,2,14.0,8.0,6,2,0,2,176,Used,1-2Y,High,4-6,8-14D,1,3,3,7,低RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53400,1,Male,5,1,Single,Pad,Mobile Phone,1.0,16.0,3.0,2,23.0,3.0,2,5,1,2,148,Used,0-6M,High,0-3,0-3D,3,3,5,11,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
53401,0,Male,4,3,Single,Pad,Grocery,7.0,24.0,3.0,7,15.0,1.0,3,3,0,6,299,Used,6-12M,High,0-3,0-3D,5,5,3,13,高RFG综合表现,3,优惠敏感用户,2,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
53402,1,Female,5,1,Single,Mobile Phone,Mobile Phone,1.0,17.0,4.0,2,21.0,1.0,8,5,1,2,149,Used,0-6M,Very High,7+,0-3D,5,3,5,13,高RFG综合表现,2,主播互动风险用户,5,高风险,P1-重点挽留,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
53403,0,Female,4,1,Single,Mobile Phone,Mobile Phone,7.0,20.0,3.0,2,19.0,3.0,5,2,0,2,160,Used,6-12M,High,4-6,0-3D,3,3,5,11,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53404,0,Female,4,1,Married,Mobile Phone,Mobile Phone,19.0,7.0,4.0,2,15.0,3.0,5,2,0,1,148,Used,1-2Y,Very High,4-6,0-3D,3,3,3,9,中RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53405,0,Male,4,1,Married,Mobile Phone,Grocery,24.0,7.0,4.0,2,15.0,4.0,11,2,0,1,299,Used,1-2Y,Very High,7+,4-7D,3,3,3,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53406,0,Female,2,1,Divorced,Pad,Laptop & Accessory,7.0,7.0,3.0,2,14.0,3.0,3,4,1,1,180,Used,6-12M,High,0-3,0-3D,3,3,3,9,中RFG综合表现,0,基础培育用户,4,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
53407,0,Male,4,1,Married,Pad,Others,15.0,16.0,4.0,2,15.0,12.0,4,3,0,2,319,Used,1-2Y,Very High,4-6,8-14D,1,3,3,7,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53408,0,Female,4,1,Divorced,Mobile Phone,Mobile Phone,1.0,23.0,3.0,3,15.0,3.0,11,4,0,3,153,Used,0-6M,High,7+,0-3D,3,4,3,10,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53409,0,Male,4,1,Divorced,Pad,Laptop & Accessory,19.0,30.0,3.0,2,16.0,9.0,3,5,1,2,161,Used,1-2Y,High,0-3,8-14D,1,3,4,8,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
53410,0,Female,4,3,Single,Mobile Phone,Laptop & Accessory,21.0,11.0,3.0,2,18.0,8.0,3,2,1,2,167,Used,1-2Y,High,0-3,8-14D,1,3,4,8,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
53411,1,Female,4,1,Divorced,Mobile Phone,Mobile Phone,1.0,29.0,3.0,2,12.0,2.0,6,3,1,1,146,Used,0-6M,High,4-6,0-3D,4,3,1,8,中RFG综合表现,2,主播互动风险用户,5,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
53412,0,Male,4,1,Divorced,Mobile Phone,Grocery,24.0,31.0,4.0,2,19.0,6.0,5,3,1,1,265,Used,1-2Y,Very High,4-6,4-7D,2,3,5,10,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
53413,0,Male,4,1,Divorced,Pad,Mobile Phone,12.0,17.0,4.0,2,18.0,3.0,2,3,0,1,152,Used,6-12M,Very High,0-3,0-3D,3,3,4,10,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53414,0,Male,4,1,Married,Mobile Phone,Fashion,23.0,14.0,4.0,2,14.0,8.0,8,3,0,1,233,Used,1-2Y,Very High,7+,8-14D,1,3,3,7,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53415,0,Female,5,1,Married,Mobile Phone,Laptop & Accessory,1.0,24.0,3.0,4,16.0,3.0,3,3,0,3,169,Used,0-6M,High,0-3,0-3D,3,5,4,12,高RFG综合表现,0,基础培育用户,3,中风险,P2-自动化召回,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
53416,1,Male,5,1,Married,Mobile Phone,Mobile Phone,1.0,21.0,3.0,2,25.0,3.0,3,4,1,2,162,Used,0-6M,High,0-3,0-3D,3,3,5,11,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
53417,0,Female,4,1,Divorced,Pad,Laptop & Accessory,5.0,7.0,4.0,2,13.0,4.0,3,5,0,2,166,Used,0-6M,Very High,0-3,4-7D,3,3,2,8,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53418,0,Male,4,1,Single,Pad,Household,1.0,12.0,4.0,2,16.0,1.0,3,2,0,2,136,Used,0-6M,Very High,0-3,0-3D,5,3,4,12,高RFG综合表现,2,主播互动风险用户,3,中风险,P2-自动化召回,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53419,0,Female,4,1,Divorced,Mobile Phone,Fashion,28.0,24.0,3.0,2,12.0,9.0,10,3,0,2,232,Used,2Y+,High,7+,8-14D,1,3,1,5,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53420,0,Female,4,1,Married,Mobile Phone,Fashion,9.0,32.0,3.0,11,12.0,3.0,3,3,1,3,229,Used,6-12M,High,0-3,0-3D,3,5,1,9,中RFG综合表现,2,主播互动风险用户,4,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
53421,0,Female,2,1,Divorced,Mobile Phone,Fashion,4.0,15.0,4.0,2,13.0,8.0,2,5,1,1,239,Used,0-6M,Very High,0-3,8-14D,1,3,2,6,低RFG综合表现,2,主播互动风险用户,5,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
53422,1,Female,5,1,Single,Mobile Phone,Mobile Phone,1.0,18.0,4.0,2,16.0,1.0,3,5,1,1,151,Used,0-6M,Very High,0-3,0-3D,5,3,4,12,高RFG综合表现,2,主播互动风险用户,5,高风险,P1-重点挽留,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
53423,1,Female,4,1,Single,Pad,Mobile Phone,1.0,12.0,3.0,2,18.0,3.0,2,4,0,1,149,Used,0-6M,High,0-3,0-3D,3,3,4,10,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
53424,0,Male,2,1,Divorced,Mobile Phone,Laptop & Accessory,1.0,9.0,3.0,2,13.0,4.0,3,2,0,2,180,Used,0-6M,High,0-3,4-7D,3,3,2,8,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
53425,0,Male,6,1,Divorced,Mobile Phone,Mobile Phone,1.0,15.0,4.0,2,16.0,2.0,3,5,0,2,150,Used,0-6M,Very High,0-3,0-3D,4,3,4,11,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53426,0,Male,5,1,Single,Mobile Phone,Laptop & Accessory,22.0,13.0,4.0,3,14.0,3.0,4,3,0,1,167,Used,1-2Y,Very High,4-6,0-3D,3,4,3,10,中RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53427,0,Male,5,1,Single,Mobile Phone,Fashion,22.0,11.0,4.0,2,15.0,9.0,9,3,0,2,235,Used,1-2Y,Very High,7+,8-14D,1,3,3,7,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53428,0,Female,4,1,Single,Mobile Phone,Laptop & Accessory,15.0,14.0,3.0,3,15.0,2.0,8,3,0,2,175,Used,1-2Y,High,7+,0-3D,4,4,3,11,中RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53429,0,Female,5,1,Divorced,Mobile Phone,Grocery,13.0,7.0,4.0,2,17.0,9.0,3,2,0,1,252,Used,1-2Y,Very High,0-3,8-14D,1,3,4,8,中RFG综合表现,1,长期忠诚用户,2,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53430,0,Female,4,1,Divorced,Mobile Phone,Laptop & Accessory,1.0,9.0,3.0,3,19.0,3.0,2,2,0,1,167,Used,0-6M,High,0-3,0-3D,3,4,5,12,高RFG综合表现,0,基础培育用户,3,中风险,P2-自动化召回,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
53431,0,Male,4,1,Married,Mobile Phone,Mobile Phone,9.0,17.0,3.0,2,21.0,3.0,3,2,0,2,164,Used,6-12M,High,0-3,0-3D,3,3,5,11,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
53432,0,Male,4,3,Divorced,Mobile Phone,Others,16.0,12.0,3.0,2,15.0,1.0,8,3,0,1,308,Used,1-2Y,High,7+,0-3D,5,3,3,11,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53433,0,Male,4,1,Divorced,Mobile Phone,Mobile Phone,24.0,16.0,4.0,2,19.0,1.0,6,2,0,2,149,Used,1-2Y,Very High,4-6,0-3D,5,3,5,13,高RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
53434,0,Female,5,1,Single,Mobile Phone,Grocery,31.0,9.0,4.0,5,14.0,4.0,5,2,1,1,262,Used,2Y+,Very High,4-6,4-7D,3,5,3,11,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
53435,1,Female,6,1,Divorced,Mobile Phone,Laptop & Accessory,1.0,18.0,4.0,2,16.0,1.0,7,4,0,2,173,Used,0-6M,Very High,7+,0-3D,5,3,4,12,高RFG综合表现,2,主播互动风险用户,3,中风险,P2-自动化召回,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53436,0,Male,4,1,Divorced,Pad,Laptop & Accessory,29.0,25.0,4.0,7,15.0,8.0,5,4,1,7,189,Used,2Y+,Very High,4-6,8-14D,1,5,3,9,中RFG综合表现,3,优惠敏感用户,3,中风险,P3-持续培育,7天内触达1次,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,低成本定向权益
53437,0,Female,6,1,Married,Pad,Others,15.0,14.0,3.0,6,23.0,11.0,3,3,0,2,325,Used,1-2Y,High,0-3,8-14D,1,5,5,11,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
53438,0,Male,4,3,Single,Mobile Phone,Laptop & Accessory,12.0,10.0,3.0,2,13.0,1.0,10,2,1,2,194,Used,6-12M,High,7+,0-3D,5,3,2,10,中RFG综合表现,2,主播互动风险用户,4,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
53439,1,Male,6,3,Single,Pad,Laptop & Accessory,1.0,36.0,4.0,3,19.0,3.0,10,5,0,1,175,Used,0-6M,Very High,7+,0-3D,3,4,5,12,高RFG综合表现,2,主播互动风险用户,3,中风险,P2-自动化召回,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
53440,1,Female,6,3,Divorced,Mobile Phone,Others,16.0,9.0,3.0,7,16.0,10.0,3,2,0,6,323,Used,1-2Y,High,0-3,8-14D,1,5,4,10,中RFG综合表现,3,优惠敏感用户,1,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
53441,0,Female,2,3,Divorced,Mobile Phone,Grocery,18.0,35.0,3.0,2,19.0,12.0,5,2,1,2,258,Used,1-2Y,High,4-6,8-14D,1,3,5,9,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
