CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount
53650,0,14,Mobile Phone,1,9,Single,4,Male,4,9,14,9,Laptop & Accessory,3,2,0,4,172
53651,0,15,Pad,3,7,Married,4,Female,4,2,18,8,Laptop & Accessory,2,5,0,1,166
53652,0,9,Pad,1,11,Single,4,Male,3,2,12,2,Laptop & Accessory,3,3,1,2,167
53653,0,25,Mobile Phone,2,12,Married,4,Male,3,2,12,11,Grocery,3,4,1,,265
53654,0,12,Mobile Phone,3,9,Married,4,Female,3,2,16,8,Laptop & Accessory,5,5,0,1,194
53655,0,8,Mobile Phone,3,22,Single,4,Female,4,10,13,7,Laptop & Accessory,3,5,0,2,186
53656,0,1,Mobile Phone,1,26,Divorced,4,Male,4,2,12,3,Mobile Phone,5,2,0,2,162
53657,1,21,Mobile Phone,1,14,Divorced,5,Female,3,6,15,,Fashion,9,5,1,5,225
53658,0,14,Phone,1,7,Divorced,4,Male,3,2,23,4,Mobile Phone,5,4,0,2,149
53659,0,13,Pad,3,14,Divorced,2,Female,3,7,17,14,Laptop & Accessory,4,5,0,6,171
53660,0,22,Mobile Phone,1,11,Single,4,Male,3,2,12,9,Fashion,3,2,0,2,204
53661,0,1,Mobile Phone,3,18,Divorced,2,Female,4,2,15,1,Mobile Phone,10,2,0,2,150
53662,0,25,Mobile Phone,1,18,Single,5,Female,3,,17,4,Grocery,5,4,0,1,256
53663,0,1,Pad,1,7,Single,4,Female,4,2,16,1,Mobile Phone,3,2,0,2,141
53664,0,9,Mobile Phone,1,7,Divorced,5,Female,3,2,13,1,Laptop & Accessory,2,2,0,2,179
53665,0,1,Pad,3,9,Single,6,Male,3,2,21,1,Laptop & Accessory,5,2,0,2,176
53666,1,19,Mobile Phone,3,20,Single,2,Male,3,4,18,9,Grocery,8,3,1,,262
53667,0,33,Mobile Phone,1,30,Divorced,4,Male,4,,13,10,Grocery,6,4,1,12,259
53668,0,8,Pad,1,33,Married,5,Female,4,2,21,1,Mobile Phone,3,3,0,2,145
53669,0,14,Mobile Phone,1,9,Married,2,Female,3,12,21,9,Laptop & Accessory,7,3,0,6,189
53670,0,8,Mobile Phone,1,36,Divorced,4,Male,3,8,14,8,Laptop & Accessory,6,3,0,1,179
53671,1,1,Pad,3,9,Single,5,Female,3,2,15,1,Mobile Phone,9,2,0,1,153
53672,1,1,Pad,3,25,Divorced,4,Female,4,4,19,3,Laptop & Accessory,2,3,1,4,171
53673,0,12,Pad,1,14,Married,2,Male,3,2,12,4,Mobile Phone,3,3,0,1,151
53674,0,8,Mobile Phone,1,9,Single,4,Female,4,5,12,12,Laptop & Accessory,3,2,0,2,192
53675,0,2,Mobile Phone,3,33,Divorced,5,Male,3,2,12,5,Laptop & Accessory,3,5,0,2,172
53676,1,1,Mobile Phone,1,29,Divorced,4,Male,4,7,16,8,Laptop & Accessory,3,3,1,4,187
53677,0,13,Mobile Phone,3,28,Divorced,5,Male,3,2,13,5,Laptop & Accessory,5,2,1,1,186
53678,0,25,Pad,3,9,Divorced,4,Male,3,4,12,,Fashion,4,4,0,1,231
53679,0,15,Pad,1,29,Married,4,Female,4,4,15,4,Laptop & Accessory,5,2,1,1,180
53680,0,11,Mobile Phone,1,11,Divorced,4,Male,3,2,16,4,Mobile Phone,9,3,1,2,155
53681,0,7,Pad,3,12,Divorced,4,Male,4,2,14,,Laptop & Accessory,8,2,0,2,225
53682,0,6,Mobile Phone,3,9,Divorced,4,Male,3,2,14,3,Laptop & Accessory,2,4,1,1,166
53683,0,13,Pad,1,32,Divorced,4,Male,4,,22,6,Fashion,5,3,0,1,234
53684,0,1,Mobile Phone,3,25,Divorced,2,Male,4,2,12,3,Laptop & Accessory,4,3,0,1,187
53685,0,26,Pad,1,35,Divorced,2,Female,3,,12,3,Grocery,4,3,1,1,257
53686,0,17,Mobile Phone,1,13,Single,5,Female,4,2,15,9,Laptop & Accessory,3,3,1,2,166
53687,0,1,Mobile Phone,3,17,Divorced,5,Female,4,5,12,5,Laptop & Accessory,3,2,1,3,183
53688,1,1,Phone,1,24,Single,4,Female,3,8,14,8,Mobile Phone,3,3,1,4,149
53689,0,1,Mobile Phone,1,9,Single,5,Male,3,2,13,2,Mobile Phone,2,2,0,1,164
53690,0,16,Mobile Phone,2,17,Divorced,4,Female,3,2,,10,Grocery,2,5,0,1,293
53691,0,26,Mobile Phone,1,15,Divorced,4,Female,3,2,14,5,Mobile Phone,11,5,0,2,155
53692,0,11,Mobile Phone,1,18,Single,4,Female,4,2,19,3,Mobile Phone,6,3,0,1,161
53693,0,9,Pad,1,25,Single,4,Male,3,3,12,,Fashion,4,2,0,1,219
53694,0,1,Mobile Phone,1,7,Divorced,4,Male,3,2,12,3,Mobile Phone,6,2,0,2,157
53695,0,1,Mobile Phone,1,14,Single,2,Male,4,2,13,8,Mobile Phone,2,5,0,2,161
53696,0,3,Mobile Phone,2,24,Single,5,Male,3,2,14,10,Fashion,3,5,0,1,205
53697,1,1,Pad,1,35,Single,5,Male,4,2,21,4,Laptop & Accessory,5,5,0,1,168
53698,1,1,Pad,1,21,Single,4,Female,3,8,13,8,Fashion,2,2,1,3,201
53699,0,28,Mobile Phone,1,7,Single,4,Female,3,13,,8,Grocery,8,2,0,6,298
53700,0,31,Mobile Phone,1,7,Divorced,4,Female,4,2,,6,Others,5,5,1,2,322
53701,0,29,Mobile Phone,1,7,Married,2,Male,3,2,14,1,Grocery,4,2,0,,272
53702,0,13,Mobile Phone,3,10,Single,4,Female,3,2,17,,Laptop & Accessory,5,4,1,1,218
53703,1,1,Pad,3,7,Single,6,Female,3,2,13,1,Mobile Phone,3,3,0,2,139
53704,0,4,Mobile Phone,3,14,Married,4,Female,4,2,15,3,Laptop & Accessory,9,5,0,2,173
53705,0,5,Mobile Phone,1,15,Single,4,Female,4,2,12,1,Grocery,5,4,0,,289
53706,0,8,Pad,1,7,Married,4,Male,4,2,15,4,Mobile Phone,7,5,0,2,155
53707,1,1,Phone,1,15,Single,5,Female,3,2,13,1,Mobile Phone,3,4,0,1,138
53708,0,1,Phone,1,18,Divorced,4,Male,4,2,15,5,Mobile Phone,2,5,0,2,146
53709,0,13,Mobile Phone,1,11,Single,5,Male,3,2,17,9,Laptop & Accessory,3,2,0,2,183
53710,0,13,Mobile Phone,3,23,Divorced,5,Female,4,2,14,3,Laptop & Accessory,6,5,0,2,181
53711,0,21,Mobile Phone,1,7,Divorced,4,Male,4,2,13,3,Mobile Phone,9,2,0,2,159
53712,1,1,Mobile Phone,3,16,Divorced,5,Male,4,3,13,3,Mobile Phone,5,5,0,2,169
53713,0,11,Pad,1,12,Single,2,Male,3,2,15,4,Mobile Phone,2,3,0,2,160
53714,0,33,Phone,1,7,Divorced,4,Female,3,2,23,1,Mobile Phone,4,5,0,2,146
53715,0,21,Mobile Phone,1,9,Divorced,4,Female,3,6,,7,Grocery,5,3,0,4,297
53716,0,1,Mobile Phone,3,11,Divorced,4,Female,3,2,13,4,Laptop & Accessory,3,3,1,2,167
53717,0,6,Mobile Phone,3,14,Divorced,4,Male,4,2,13,,Laptop & Accessory,6,2,0,2,217
53718,0,8,Mobile Phone,1,7,Divorced,5,Female,3,2,18,3,Mobile Phone,7,4,0,2,158
53719,0,15,Phone,1,12,Divorced,2,Male,3,2,13,4,Mobile Phone,4,3,1,2,146
53720,0,14,Pad,1,16,Married,4,Male,3,2,12,8,Laptop & Accessory,5,3,0,2,165
53721,0,5,Mobile Phone,3,15,Married,4,Male,3,,19,10,Fashion,3,2,0,3,233
53722,1,13,Mobile Phone,3,16,Married,4,Male,3,5,12,,Fashion,6,1,0,1,226
53723,1,3,Pad,1,9,Single,5,Female,3,2,24,1,Mobile Phone,4,5,1,1,161
53724,1,1,Pad,1,7,Single,2,Female,4,5,12,8,Fashion,3,4,0,4,199
53725,0,19,Mobile Phone,1,27,Married,6,Male,4,,19,8,Fashion,4,5,1,1,234
53726,0,5,Phone,2,15,Single,2,Female,4,2,19,3,Mobile Phone,11,4,0,1,146
53727,1,1,Pad,1,9,Divorced,4,Male,4,3,14,3,Mobile Phone,8,1,1,3,162
53728,0,19,Mobile Phone,1,36,Divorced,4,Male,3,2,19,,Fashion,6,1,1,2,219
53729,0,22,Mobile Phone,3,14,Married,4,Male,4,3,12,3,Laptop & Accessory,6,5,0,2,180
53730,1,1,Mobile Phone,2,16,Divorced,4,Female,3,3,16,3,Mobile Phone,3,3,0,2,152
53731,0,14,Pad,1,15,Married,5,Male,3,5,12,9,Fashion,4,4,0,,263
53732,0,2,Mobile Phone,3,12,Single,4,Male,3,2,19,,Laptop & Accessory,2,5,0,2,210
53733,0,18,Pad,1,12,Single,5,Male,3,2,15,4,Mobile Phone,5,3,0,1,157
53734,0,27,Mobile Phone,1,9,Single,2,Male,3,9,13,9,Grocery,6,4,0,,291
53735,0,23,Mobile Phone,1,12,Divorced,4,Male,4,2,15,3,Laptop & Accessory,4,3,0,1,192
53736,0,14,Phone,1,9,Married,4,Male,4,2,15,3,Mobile Phone,4,3,0,1,148
53737,0,18,Mobile Phone,1,27,Single,4,Male,3,2,14,4,Mobile Phone,3,4,0,2,159
53738,0,7,Pad,3,14,Divorced,4,Male,3,2,15,4,Laptop & Accessory,2,5,0,1,169
53739,0,8,Mobile Phone,3,10,Single,6,Male,3,4,19,13,Laptop & Accessory,5,5,0,3,173
53740,0,4,Mobile Phone,3,23,Divorced,4,Male,4,3,16,3,Laptop & Accessory,10,3,0,1,178
53741,0,16,Pad,1,16,Single,4,Female,4,6,14,9,Mobile Phone,3,1,0,5,162
53742,0,18,Pad,3,7,Divorced,4,Female,4,2,13,1,Laptop & Accessory,9,3,0,2,173
53743,0,4,Pad,1,14,Married,4,Male,4,2,14,1,Mobile Phone,3,3,0,1,138
53744,0,51,Mobile Phone,1,7,Divorced,2,Male,4,3,25,9,Laptop & Accessory,2,3,0,2,174
53745,0,23,Mobile Phone,1,14,Married,4,Male,3,2,15,,Fashion,5,4,0,1,230
53746,0,8,Pad,1,22,Married,4,Male,4,7,,10,Grocery,9,5,0,3,295
53747,1,1,Pad,3,7,Divorced,4,Male,4,2,16,3,Mobile Phone,5,3,0,2,154
53748,1,1,Pad,3,20,Single,4,Female,3,2,12,1,Laptop & Accessory,7,4,0,1,183
53749,1,1,Mobile Phone,3,31,Single,5,Female,3,11,24,11,Laptop & Accessory,2,4,1,3,171
53750,0,9,Phone,3,14,Divorced,4,Male,4,2,14,1,Mobile Phone,3,3,0,2,149
53751,1,1,Pad,1,16,Single,4,Male,3,2,12,1,Mobile Phone,4,5,1,1,157
53752,0,1,Pad,3,20,Divorced,4,Female,4,2,14,1,Mobile Phone,3,4,0,1,145
53753,0,18,Pad,1,9,Single,4,Male,3,3,19,,Fashion,7,3,1,1,227
53754,0,3,Mobile Phone,3,26,Married,5,Male,4,2,15,,Laptop & Accessory,3,3,0,2,211
53755,0,4,Phone,2,7,Married,4,Male,3,2,22,4,Mobile Phone,2,3,0,1,146
53756,0,29,Mobile Phone,1,11,Divorced,4,Male,2,2,17,3,Laptop & Accessory,2,3,1,1,165
53757,0,7,Mobile Phone,1,11,Divorced,5,Female,3,2,12,3,Mobile Phone,10,4,0,1,163
53758,0,21,Mobile Phone,3,21,Divorced,4,Female,4,2,18,3,Laptop & Accessory,5,3,1,2,171
53759,1,1,Pad,1,9,Single,5,Male,3,2,12,1,Mobile Phone,9,5,0,1,151
53760,0,2,Phone,1,7,Married,5,Male,4,2,15,1,Mobile Phone,3,3,0,1,141
53761,0,2,Pad,3,14,Single,4,Male,3,2,15,4,Laptop & Accessory,2,5,0,2,174
53762,0,23,Mobile Phone,1,10,Divorced,5,Female,3,2,26,3,Laptop & Accessory,6,5,0,2,173
53763,0,3,Pad,1,9,Divorced,4,Female,4,2,14,3,Mobile Phone,2,4,0,1,157
53764,0,2,Mobile Phone,1,36,Divorced,6,Male,4,2,15,8,Laptop & Accessory,3,4,0,2,190
53765,0,7,Mobile Phone,1,15,Single,4,Male,4,2,18,1,Laptop & Accessory,4,3,1,1,189
53766,0,6,Mobile Phone,1,17,Single,4,Male,1,,26,1,Fashion,4,1,0,1,237
53767,0,28,Pad,1,18,Married,4,Female,3,2,21,13,Grocery,5,1,0,,285
53768,1,1,Phone,1,7,Single,5,Male,4,2,14,8,Mobile Phone,8,5,0,1,149
53769,0,18,Mobile Phone,1,35,Divorced,4,Male,3,15,14,18,Grocery,5,5,0,,288
53770,0,13,Mobile Phone,1,13,Single,4,Female,3,3,19,3,Fashion,6,4,0,1,209
53771,0,23,Mobile Phone,3,10,Divorced,4,Female,3,6,13,2,Grocery,10,4,0,,291
53772,0,9,Mobile Phone,1,23,Single,5,Female,4,4,20,,Fashion,3,4,0,2,211
53773,0,1,Phone,1,27,Single,4,Male,4,2,15,3,Laptop & Accessory,2,3,0,2,148
53774,1,4,Phone,1,16,Single,4,Male,3,2,15,1,Mobile Phone,5,5,0,2,145
53775,0,8,Mobile Phone,3,7,Divorced,5,Male,4,9,15,7,Fashion,3,3,1,8,196
53776,1,1,Pad,1,10,Single,4,Female,3,8,13,8,Mobile Phone,3,3,0,7,166
53777,0,24,Pad,1,29,Single,6,Male,3,14,14,10,Grocery,3,1,1,,269
53778,0,8,Phone,3,14,Married,4,Male,3,6,26,8,Mobile Phone,2,3,1,1,148
53779,0,16,Mobile Phone,1,9,Married,5,Male,4,2,15,1,Mobile Phone,6,4,0,2,173
53780,0,11,Mobile Phone,1,20,Married,4,Male,3,4,18,8,Laptop & Accessory,3,1,0,1,168
53781,0,3,Mobile Phone,1,15,Married,6,Female,3,2,14,,Laptop & Accessory,5,5,0,1,222
53782,0,7,Mobile Phone,1,32,Single,5,Male,3,2,14,3,Laptop & Accessory,3,4,0,1,168
53783,0,19,Phone,1,35,Married,4,Male,4,2,21,4,Mobile Phone,6,1,0,2,146
53784,0,16,Pad,1,9,Married,4,Male,3,14,15,,Fashion,4,1,1,13,226
53785,0,14,Mobile Phone,3,16,Married,4,Male,3,8,13,2,Laptop & Accessory,2,5,0,3,180
53786,0,7,Mobile Phone,1,35,Married,4,Male,4,6,13,8,Laptop & Accessory,3,3,1,2,177
53787,0,14,Mobile Phone,2,13,Single,4,Male,3,8,22,8,Grocery,3,1,1,,289
53788,0,1,Phone,1,28,Married,5,Male,3,2,15,1,Mobile Phone,2,5,0,1,148
53789,0,14,Pad,1,15,Married,4,Male,4,3,19,3,Laptop & Accessory,5,1,1,3,166
53790,0,19,Mobile Phone,1,7,Married,4,Male,4,8,13,8,Fashion,3,4,0,7,199
53791,0,9,Phone,3,7,Married,5,Female,4,5,24,3,Mobile Phone,2,3,0,3,149
53792,0,6,Mobile Phone,1,12,Married,5,Female,4,3,13,6,Laptop & Accessory,5,4,0,2,184
53793,0,13,Mobile Phone,3,9,Single,4,Male,4,2,22,3,Mobile Phone,5,1,1,1,151
53794,0,22,Mobile Phone,3,23,Married,4,Female,4,8,15,8,Laptop & Accessory,10,3,0,2,189
53795,0,3,Mobile Phone,1,16,Married,2,Male,4,2,19,1,Mobile Phone,8,3,0,2,150
53796,0,7,Mobile Phone,3,15,Married,4,Male,3,3,14,3,Laptop & Accessory,4,5,0,3,189
53797,1,1,Mobile Phone,3,7,Married,5,Male,4,7,12,,Laptop & Accessory,3,5,0,4,222
53798,0,12,Pad,2,17,Married,4,Male,4,2,12,3,Laptop & Accessory,5,3,0,1,186
53799,0,9,Phone,1,7,Single,5,Male,4,2,20,3,Mobile Phone,3,5,0,1,150
53800,0,4,Mobile Phone,3,36,Married,4,Male,3,2,13,,Fashion,5,4,0,1,218
53801,1,1,Phone,1,9,Married,4,Female,4,2,13,1,Mobile Phone,3,5,1,2,146
53802,1,17,Mobile Phone,1,9,Married,5,Female,4,2,17,,Fashion,2,1,0,2,227
53803,1,2,Mobile Phone,1,9,Married,4,Male,3,2,12,5,Laptop & Accessory,6,4,0,1,174
53804,0,6,Pad,1,7,Married,4,Male,4,2,15,3,Laptop & Accessory,6,5,0,2,166
53805,0,22,Phone,1,22,Married,4,Female,4,8,13,7,Mobile Phone,10,5,0,8,149
53806,0,8,Mobile Phone,1,14,Single,4,Male,3,2,14,1,Mobile Phone,3,1,0,1,155
53807,0,29,Mobile Phone,3,33,Married,5,Male,3,3,,14,Others,3,1,0,3,321
53808,0,8,Mobile Phone,1,7,Married,4,Male,3,3,18,2,Laptop & Accessory,11,1,0,2,180
53809,0,1,Phone,1,10,Married,4,Female,3,2,22,1,Mobile Phone,3,1,0,2,146
53810,0,12,Mobile Phone,3,21,Married,4,Male,4,8,12,,Laptop & Accessory,2,4,0,6,224
53811,0,12,Mobile Phone,3,23,Single,4,Female,3,2,13,3,Laptop & Accessory,4,4,0,1,167
53812,0,13,Mobile Phone,3,7,Single,4,Female,4,2,14,1,Laptop & Accessory,8,3,0,2,193
53813,0,3,Mobile Phone,1,10,Single,4,Male,3,2,19,6,Mobile Phone,3,5,1,1,172
53814,0,9,Mobile Phone,1,17,Single,4,Female,3,2,17,5,Laptop & Accessory,5,3,1,2,186
53815,0,13,Mobile Phone,3,13,Married,2,Male,3,8,12,7,Fashion,4,3,0,5,207
53816,0,3,Pad,1,9,Married,4,Male,3,2,20,,Laptop & Accessory,3,1,0,1,214
53817,0,24,Mobile Phone,3,6,Married,4,Male,3,2,,1,Others,6,3,1,1,318
53818,0,1,Phone,1,17,Married,2,Male,3,3,17,3,Mobile Phone,4,3,0,3,146
53819,0,13,Pad,1,13,Married,2,Male,4,2,14,3,Laptop & Accessory,5,5,1,2,181
53820,0,16,Mobile Phone,1,16,Single,5,Male,4,2,,2,Others,10,1,0,2,321
53821,0,9,Mobile Phone,1,35,Married,2,Male,3,7,18,9,Laptop & Accessory,3,3,0,6,159
53822,0,8,Pad,1,17,Married,5,Male,4,8,15,8,Laptop & Accessory,3,3,0,3,176
53823,0,14,Mobile Phone,3,21,Married,4,Female,3,2,16,3,Laptop & Accessory,3,5,0,1,171
53824,0,17,Mobile Phone,1,34,Married,2,Male,3,2,13,3,Mobile Phone,7,4,0,2,174
53825,0,9,Mobile Phone,1,14,Married,5,Male,4,2,19,2,Mobile Phone,3,1,0,2,152
53826,0,23,Mobile Phone,3,7,Single,2,Male,3,2,,13,Grocery,3,5,0,2,301
53827,1,1,Phone,1,31,Married,4,Male,3,2,18,1,Mobile Phone,3,4,1,1,149
53828,0,1,Pad,1,33,Married,5,Female,3,2,15,4,Mobile Phone,3,3,1,1,153
53829,0,24,Pad,1,27,Married,4,Male,3,,16,14,Grocery,4,3,1,4,237
53830,0,6,Mobile Phone,1,12,Married,2,Female,3,2,18,3,Mobile Phone,5,1,0,2,158
53831,0,18,Mobile Phone,1,14,Married,4,Female,3,2,,11,Others,2,1,1,2,315
53832,0,4,Phone,1,14,Married,5,Male,3,2,13,2,Mobile Phone,3,4,0,1,146
53833,0,19,Mobile Phone,1,12,Single,6,Female,3,2,15,5,Laptop & Accessory,3,5,1,2,183
53834,0,19,Pad,3,33,Married,5,Male,3,5,16,6,Laptop & Accessory,3,5,0,1,169
53835,0,5,Pad,3,9,Single,4,Male,3,2,14,4,Laptop & Accessory,9,5,0,1,178
53836,0,13,Mobile Phone,1,19,Married,4,Female,4,2,13,2,Laptop & Accessory,11,3,1,1,172
53837,0,8,Pad,1,17,Married,2,Male,3,8,14,3,Laptop & Accessory,3,1,0,6,172
53838,0,23,Mobile Phone,1,32,Married,4,Female,3,2,15,5,Mobile Phone,3,5,0,1,157
53839,0,13,Mobile Phone,1,17,Married,4,Male,4,8,14,8,Laptop & Accessory,4,5,0,5,179
53840,0,1,Mobile Phone,1,26,Married,5,Male,4,2,12,8,Mobile Phone,3,5,0,1,166
53841,0,9,Mobile Phone,1,25,Married,2,Male,3,2,12,11,Laptop & Accessory,3,5,0,1,177
53842,0,2,Mobile Phone,1,34,Married,6,Female,3,2,22,1,Laptop & Accessory,2,5,0,2,25
53843,0,1,Mobile Phone,1,12,Single,4,Male,4,3,19,3,Mobile Phone,3,1,0,2,156
53844,1,1,Pad,3,10,Single,4,Female,4,2,13,1,Mobile Phone,3,1,1,1,141
53845,0,21,Mobile Phone,2,33,Married,4,Female,4,2,,1,Others,5,3,0,2,322
53846,0,13,Mobile Phone,1,10,Married,5,Male,4,2,16,8,Laptop & Accessory,2,3,0,1,156
53847,0,14,Mobile Phone,1,22,Married,5,Female,4,15,14,,Fashion,3,3,0,2,229
53848,0,9,Pad,1,15,Married,4,Female,3,3,13,10,Laptop & Accessory,3,3,0,3,166
53849,0,11,Mobile Phone,1,26,Married,4,Male,3,2,18,3,Laptop & Accessory,5,3,0,1,183
53850,0,13,Pad,1,11,Single,4,Female,3,4,14,9,Laptop & Accessory,2,3,0,4,175
53851,0,19,Mobile Phone,1,9,Married,5,Female,3,4,20,10,Laptop & Accessory,3,1,0,3,183
53852,0,12,Mobile Phone,1,9,Married,5,Female,3,2,20,3,Fashion,5,3,1,2,203
53853,1,1,Mobile Phone,3,17,Married,5,Male,3,7,18,,Fashion,11,5,0,5,228
53854,0,11,Mobile Phone,1,17,Married,4,Female,4,8,12,8,Mobile Phone,3,4,0,2,164
53855,0,14,Mobile Phone,1,23,Single,4,Female,3,4,16,4,Fashion,8,1,1,2,204
53856,0,18,Pad,2,7,Married,4,Male,3,2,12,3,Laptop & Accessory,6,1,1,2,182
53857,0,22,Pad,1,11,Married,5,Male,3,3,26,3,Grocery,4,1,0,,277
53858,1,1,Mobile Phone,3,22,Married,6,Male,3,3,15,3,Laptop & Accessory,8,1,1,2,179
53859,0,1,Pad,1,9,Single,4,Female,3,2,14,4,Mobile Phone,3,1,1,2,163
53860,0,1,Mobile Phone,1,15,Married,2,Female,3,2,18,3,Mobile Phone,9,3,0,1,160
53861,0,1,Pad,1,9,Single,4,Male,3,2,14,3,Mobile Phone,4,1,0,1,151
53862,1,4,Phone,1,14,Single,4,Male,4,2,15,4,Mobile Phone,5,5,1,1,147
53863,0,3,Mobile Phone,3,17,Single,5,Male,3,2,12,5,Laptop & Accessory,11,3,0,2,184
53864,0,13,Mobile Phone,1,12,Married,4,Female,3,2,13,3,Fashion,6,5,0,2,205
53865,0,1,Pad,1,9,Married,2,Male,4,2,18,8,Laptop & Accessory,3,3,0,1,177
53866,0,13,Mobile Phone,1,19,Married,4,Male,4,2,22,1,Laptop & Accessory,6,4,0,2,178
53867,0,23,Mobile Phone,1,29,Married,4,Female,4,2,17,3,Grocery,5,4,0,,289
53868,0,24,Mobile Phone,1,24,Married,5,Female,3,,16,12,Fashion,7,5,0,2,258
53869,0,1,Mobile Phone,3,9,Single,4,Female,3,3,20,3,Mobile Phone,3,3,0,1,153
53870,0,8,Mobile Phone,1,10,Married,4,Female,4,8,13,10,Laptop & Accessory,3,4,0,8,179
53871,0,13,Phone,1,14,Single,4,Male,4,2,12,4,Mobile Phone,4,4,0,1,145
53872,0,23,Mobile Phone,1,13,Married,5,Female,3,3,20,13,Grocery,4,3,1,,265
53873,0,13,Pad,1,7,Married,5,Female,3,2,16,3,Laptop & Accessory,2,3,0,2,169
53874,0,13,Mobile Phone,1,10,Married,2,Male,4,2,21,5,Laptop & Accessory,8,5,0,2,193
53875,0,28,Mobile Phone,1,29,Married,4,Female,4,5,,8,Grocery,5,3,0,3,299
53876,0,17,Mobile Phone,1,22,Married,5,Male,4,7,,12,Grocery,3,3,0,5,301
53877,1,1,Pad,3,19,Single,4,Male,3,7,25,8,Laptop & Accessory,5,1,1,4,171
53878,0,12,Pad,1,7,Married,4,Male,3,3,16,10,Laptop & Accessory,9,1,0,3,172
53879,0,3,Mobile Phone,3,12,Married,5,Male,3,2,14,10,Laptop & Accessory,3,4,1,1,167
53880,0,7,Mobile Phone,3,9,Married,4,Male,4,2,15,5,Laptop & Accessory,3,1,0,2,180
53881,0,6,Mobile Phone,1,9,Married,4,Male,3,2,14,7,Laptop & Accessory,2,4,0,1,180
53882,0,5,Mobile Phone,3,12,Married,4,Female,4,2,12,3,Laptop & Accessory,3,1,0,1,180
53883,0,23,Mobile Phone,1,23,Married,4,Female,4,3,17,3,Mobile Phone,6,5,1,2,151
53884,0,12,Pad,1,9,Single,5,Female,3,4,23,4,Mobile Phone,3,4,0,2,149
53885,0,21,Mobile Phone,3,9,Married,2,Female,3,2,15,3,Grocery,8,4,0,,285
53886,0,23,Mobile Phone,1,7,Single,4,Male,3,2,15,1,Grocery,6,3,0,,279
53887,0,15,Mobile Phone,3,30,Single,4,Male,4,2,17,3,Fashion,5,3,1,1,196
53888,0,1,Mobile Phone,3,16,Single,4,Male,3,2,12,3,Mobile Phone,3,5,0,1,152
53889,0,7,Pad,3,23,Married,4,Female,3,2,26,3,Laptop & Accessory,3,1,1,1,179
53890,0,13,Mobile Phone,1,33,Married,4,Male,4,2,15,3,Laptop & Accessory,8,3,0,2,178
53891,0,18,Mobile Phone,2,7,Married,4,Female,3,3,19,3,Mobile Phone,6,1,1,3,157
53892,1,1,Mobile Phone,1,15,Single,5,Male,4,2,12,3,Mobile Phone,3,3,1,2,165
53893,0,12,Mobile Phone,1,11,Married,4,Female,3,2,20,1,Mobile Phone,9,3,0,1,158
53894,0,27,Mobile Phone,1,31,Married,2,Male,3,2,16,3,Fashion,5,1,0,1,195
53895,1,12,Pad,3,14,Married,4,Female,4,8,12,8,Mobile Phone,4,3,1,5,152
53896,1,1,Phone,1,9,Single,4,Male,4,2,13,1,Mobile Phone,3,4,0,2,139
53897,0,1,Pad,1,14,Single,4,Male,4,6,21,8,Mobile Phone,3,1,0,6,151
53898,0,29,Mobile Phone,1,29,Married,5,Male,4,2,13,3,Mobile Phone,7,4,0,2,160
53899,0,8,Mobile Phone,1,12,Married,5,Male,3,5,15,14,Laptop & Accessory,3,1,0,5,165
53900,0,31,Mobile Phone,1,7,Married,6,Male,4,,21,1,Fashion,5,1,0,1,234
53901,0,7,Phone,1,28,Married,2,Male,4,3,19,14,Mobile Phone,3,4,0,3,145
53902,0,11,Pad,3,7,Married,6,Male,3,2,15,,Laptop & Accessory,3,1,0,1,220
53903,0,8,Mobile Phone,1,26,Married,5,Female,3,9,13,8,Mobile Phone,3,1,0,4,154
53904,1,1,Phone,3,14,Married,4,Male,3,2,22,3,Mobile Phone,3,1,1,2,148
53905,0,18,Mobile Phone,1,9,Married,2,Female,4,7,20,8,Fashion,3,1,1,7,204
53906,0,9,Pad,1,9,Single,5,Male,4,2,15,5,Mobile Phone,2,1,1,2,174
53907,0,17,Mobile Phone,3,9,Married,4,Male,4,9,18,9,Laptop & Accessory,3,1,1,1,203
53908,0,1,Mobile Phone,1,16,Married,2,Male,4,2,17,5,Mobile Phone,3,3,0,1,169
53909,0,15,Mobile Phone,3,13,Single,4,Male,3,9,13,,Fashion,3,3,0,7,217
53910,0,3,Mobile Phone,1,16,Married,4,Female,3,2,18,3,Mobile Phone,11,3,0,2,155
53911,0,13,Mobile Phone,3,9,Single,4,Female,3,7,16,8,Laptop & Accessory,5,1,0,4,170
53912,0,19,Pad,1,7,Married,5,Male,4,,24,5,Fashion,5,3,0,4,232
53913,1,1,Phone,2,29,Married,6,Male,3,2,12,1,Mobile Phone,3,3,0,1,141
53914,1,11,Pad,3,16,Married,6,Male,3,,12,11,Grocery,9,3,0,2,254
53915,0,1,Phone,1,24,Married,6,Male,4,2,16,3,Mobile Phone,3,3,0,1,148
53916,0,19,Mobile Phone,1,35,Single,5,Female,3,9,,7,Grocery,3,4,0,4,292
53917,0,6,Pad,1,17,Married,4,Male,3,2,14,4,Mobile Phone,8,3,0,1,159
